cartodb_id,suburb,responsible_authority,rest_area_number,rest_area_name,description,construction_date,site_status,latitude,longitude,lga,region,distance_from,road_name,road_number,link_no,carriageway_code,ne_unique,carriageway_configuration,side_of_road,category,vehicle_type,separated_parking_areas_light_heavy,light_vehicle_parking_capacity,light_vehicles_parking_type,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,entry_taper,exit_taper,shade,sign_non_potable,power_outlets,playground,litter_bins,emergency_phones,accessible,access_direction,lighting,tree_shading,tourist_information,sports_ground,shelter,bbq,picnic_table,toilets,baby_change_facilities,lookout,caravan_disposal,power_supply,driver_reviver,food_available,fuel_available,boat_ramp,pets_allowed,water_supply_type,access_direction_cardinal,guid,last_updated,_ds_write_method,disabled_toilet
372,FORBES,Private,4529,Forbes Service Centre,,,Open,-33.36963,148.01949,FORBES,West,,DOWLING ST,17,2605,A,"0000017,2605,A1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
2,TULLARWALLA,Transport for NSW,349,Tullarwalla Stopping Bay,,,,-35.14597,150.46102,SHOALHAVEN,South,37km South of Nowra,PRINCES HIGHWAY,1,1670,A,"0000001,1670,A2",Main Carriageway,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
805,WOODBURN,Council,1901,Woodburn Coraki Road Stopping Bay,,,,-29.0735,153.33878,RICHMOND VALLEY,North,92.6km North of Grafton,URALBA STREET,,3000,A,"3890010,3000,A1",,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Prescribed,,,,,,,,2,,,,,,,,,,,Northbound,,20250826,,
816,JACKY BULBIN FLAT,Transport for NSW,3282,Bundjalung Rest Area Northbound,,,Open,-29.26235,153.2304,CLARENCE VALLEY,North,67.9km North of Grafton,Pacific Highway,10,2945,B,"0000010,2945,B2",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,4,,,,,,,,,,,Northbound,,20250826,,TRUE
676,DUNMORE,Transport for NSW,1701,Wirriwin Rest Area Northbound,,,,-34.6348,150.83264,SHELLHARBOUR,South,5.5km North of Kiama,NB FROM NTH KIAMA DR,1,1362,C,"0000001,1362,C1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,4,,,,,TRUE,,,,,,Northbound,,20250826,,
588,ELLANGOWAN,Transport for NSW,579,Braemar Park Rest Area,,,Open,-29.08809,153.00179,RICHMOND VALLEY,North,75.8km North of Grafton,SUMMERLAND WAY,83,190,A,"0000083,0190,A4",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
104,GRENFELL,Transport for NSW,851,Grenfell Rest Area Eastbound,,,,-33.90856,148.26521,WEDDIN,West,8.3-9.6km East of Grenfell,MID WESTERN HIGHWAY,6,420,A,"0000006,0420,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
261,CANGAI,Council,586,Dahdahra Creek Rest Area,,,,-29.48393,152.44701,CLARENCE VALLEY,North,63.2km North of Grafton,GWYDIR HIGHWAY,12,190,A,"0000012,0190,A1",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,,,20250826,,
39,BREADALBANE,Transport for NSW,14,Breadbalbane Rest Area,,,,-34.80339,149.49446,UPPER LACHLAN SHIRE,South,23km South of Goulburn,HUME HWY S/BOUND,2,1315,C,"0000002,1315,C1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Eastbound,,20250826,,
245,WALCHA,Council,1962,Lions Park Walcha,,,,-30.98344,151.58181,WALCHA,North,1.1km West of Walcha,FITZROY STREET,11,455,A,"0000011,0455,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Northbound,,20250826,,TRUE
586,HILLSTON,Transport for NSW,1254,Hillston Rest Area,,,,-33.50452,145.53221,CARRATHOOL,South,108km from Griffith and  2km to Hillston,KIDMAN WAY,80,290,A,"0000080,0290,A1",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
185,BROKEN HILL,Transport for NSW,1338,Radio Telescope Stopping Bay,,,,-31.91288,141.54841,UNINCORPORATED - FAR WEST AREA,West,66.4km West of Topar Roadhouse,BARRIER HIGHWAY,8,390,A,"0000008,0390,A1",Main Carriageway,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
551,DORRIGO,Council,1833,Dorrigo Bielsdown River,,,,-30.3398,152.709,BELLINGEN,North,0.2km West of Dorrigo,CUDGERY STREET,76,100,A,"0000076,0100,A1",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
115,GOOLGOWI,Transport for NSW,1260,Ilkadoon Road Rest Area,,,,-33.98981,145.69494,CARRATHOOL,South,148km from West Wyalong and 107km to Hay,MID WESTERN HIGHWAY,6,780,A,"0000006,0780,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
373,FORBES,Transport for NSW,770,Wyndham Avenue Stopping Bay Southbound,,,,-33.36342,148.02308,FORBES,West,North Forbes,PARKES RD,17,2610,A,"0000017,2610,A1",Main Carriageway,Right,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
210,MOONBI,Council,1141,Moonbi Lookout,,,,-30.97296,151.10394,TAMWORTH REGIONAL,North,26.7km North of Tamworth,NEW ENGLAND HIGHWAY,9,1031,B,"0000009,1031,B1",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
81,WOLLOGORANG,Transport for NSW,319,Edmonson VC Rowes Lagoon Rest Area,,,,-34.89438,149.50988,UPPER LACHLAN SHIRE,South,27km South of Goulburn,FEDERAL HIGHWAY,3,1070,C,"0000003,1070,C3",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,1,,,,,,,,,,,Westbound,,20250826,,
787,CLYBUCCA,Transport for NSW,4011,Clybucca Rest Area Southbound,,,Open,-30.90962,152.919,KEMPSEY,North,17.2km north of Kempsey,Pacific Highway Collombatti,10,2310,C,"0000010,2310,C1",Physical Seperation,Right,Class 2 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Counter,,,,,,,TRUE,2,,,,,,,,,,,Southbound,,20250826,,TRUE
238,DOYLES RIVER,Transport for NSW,636,Stockyard Creek Rest Area,,,Open,-31.40262,152.12402,PORT MACQUARIE-HASTINGS,North,80.4km West of Wauchope,OXLEY HIGHWAY,11,360,A,"0000011,0360,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Eastbound,,20250826,,TRUE
475,ANABRANCH SOUTH,Transport for NSW,244,Seven Trees Rest Area,,,Open,-33.46355,141.71043,WENTWORTH,West,82km from Wentworth and 185km to Broken Hill,SILVER CITY HIGHWAY,22,120,A,"0000022,0120,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
155,COBAR,Transport for NSW,1746,Cornish Rest Area,,,,-31.49878,145.84495,COBAR,West,130.5km West of Nyngan,BARRIER HIGHWAY,8,70,A,"0000008,0070,A2",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
410,BELLATA,Transport for NSW,1177,Tookey Creek Rest Area,,,Open,-29.87416,149.78867,NARRABRI,West,48.2km South of Moree,NEWELL HIGHWAY,17,3251,A,"0000017,3251,A1",Physical Seperation,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
778,EUSTON,Transport for NSW,3014,Zinder Park Rest Area,,,Open,-34.51414,142.8482,BALRANALD,West,67km from Balranald and 12km to Euston,STURT HIGHWAY,14,530,A,"0000014,0530,A2",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Northbound,,20250826,,
97,BLAYNEY,Other,750,Heritage Park Blayney,,,,-33.53794,149.25442,BLAYNEY,West,Blayney-Heritage Park,ADELAIDE ST,6,110,A,"0000006,0110,A1",,Left,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
195,MURRURUNDI,Council,1714,Professional Row Park,,,Open,-31.7602,150.82845,UPPER HUNTER,North,65km from Muswellbrook,NEW ENGLAND HIGHWAY,9,770,A,"0000009,0770,A1",Main Carriageway,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,TRUE,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
823,COOPERABUNG,Transport for NSW,4126,Barrys Creek Rest Area Southbound,,,Open,-31.24858,152.82243,PORT MACQUARIE-HASTINGS,North,"24.8km North of Oxley Hwy, Thrumster",PACIFIC HIGHWAY,10,2245,C,"0000010,2245,C1",Physical Seperation,Right,Class 2 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,3,,,,,,,,,,,Southbound,,20250826,,
138,NYNGAN,Transport for NSW,1061,West of Nyngan Stopping Bay Eastbound,,,,-31.5482,147.16889,BOGAN,West,0.7km NorthWest of Nyngan,MITCHELL HIGHWAY,7,1040,A,"0000007,1040,A1",Main Carriageway,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
431,GULARGAMBONE,Transport for NSW,1619,Gulargambone Rest Area,,,,-31.30541,148.46939,COONAMBLE,West,3.1km North of Gulargambone,CASTLEREAGH HIGHWAY,18,3080,A,"0000018,3080,A1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
121,VITTORIA,Transport for NSW,1023,Vittoria Rest Area,,,,-33.43215,149.38039,BATHURST REGIONAL,West,18.76km from Bathurst,MITCHELL HIGHWAY,7,70,A,"0000007,0070,A2",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,,TRUE,4,,,,,,,,,,,Both Directions,,20250826,,TRUE
183,BROKEN HILL,Transport for NSW,1324,Mount Gipps Rest Area Westbound,,,,-31.88086,141.78895,UNINCORPORATED - FAR WEST AREA,West,161.8km West of Wilcannia,BARRIER HIGHWAY,8,385,A,"0000008,0385,A2",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,1,,,,,,,,,,,Westbound,,20250826,,
240,WALCHA,Transport for NSW,1155,Stoney Creek Rest Area,,,Open,-31.07644,151.77762,WALCHA,North,141.5km West of Wauchope,OXLEY HIGHWAY,11,410,A,"0000011,0410,A2",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
655,OURIMBAH,Transport for NSW,1672,Ourimbah Rest Area,,,Open,-33.34418,151.36805,CENTRAL COAST,North,79km from Sydney,SYDNEY-NEWCASTLE FREEWAY,6003,1201,B,"0006003,1201,B1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,TRUE,,TRUE,7,,,,,TRUE,,,,,,Both Directions,,20250826,,TRUE
135,MULLENGUDGERY,Transport for NSW,1056,Mullengudgery Rest Area Eastbound,,,,-31.71609,147.48728,WARREN,West,26.1km NW of HW11 Nevertire,MITCHELL HIGHWAY,7,950,A,"0000007,0950,A1",Main Carriageway,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,2,,,,,,,,,,,Both Directions,,20250826,,
368,FORBES,Transport for NSW,1754,Bundaburra Aquatic Rest Area,,,,-33.46948,147.88363,FORBES,West,13.4km South of Forbes,NEWELL HIGHWAY,17,2530,A,"0000017,2530,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
503,BOGGABRI,Transport for NSW,656,Gins Leap Rest Area,,,,-30.65568,150.04168,NARRABRI,West,48.1km South of Narrabri (Newell Hwy),KAMILAROI HIGHWAY,29,250,A,"0000029,0250,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
239,WALCHA,Council,1154,Tia River Rest Area,,,,-31.18811,151.83081,WALCHA,North,127.5km West of Wauchope,OXLEY HIGHWAY,11,400,A,"0000011,0400,A2",,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Eastbound,,20250826,,
642,MILBRODALE,Transport for NSW,1654,Parsons Creek Fireplace Parking,,,Open,-32.71625,150.94753,SINGLETON,North,139.68km from Windsor,THE PUTTY RD,503,1180,A,"0000503,1180,A3",Physical Seperation,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,,0,,,,,,,,,,,Both Directions,,20250826,,
312,HAY SOUTH,Transport for NSW,239,Mungadal Truck Parking Bay Eastbound,,,,-34.51984,144.81998,HAY,South,3km from Hay and 129km to Balranald,STURT HIGHWAY,14,380,A,"0000014,0380,A1",Main Carriageway,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
820,WARNERVALE,Private,3388,Wyong Service Centre Southbound,,,Open,-33.25159,151.40478,CENTRAL COAST,North,97.47km from Newcastle,SYDNEY-NEWCASTLE FREEWAY,6003,1229,U,"0006003,1229,U1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Counter,,,,,,,TRUE,3,,,,,,TRUE,TRUE,,,,Southbound,,20250826,,
352,NARRANDERA,Council,3089,Narrandera Visitors Centre,,,Open,-34.74568,146.55029,NARRANDERA,South,0km from Narrandera and 135km to West Wyalong,CADELL ST,17,2280,A,"0000017,2280,A1",Main Carriageway,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,6,,,,,,,,,,,Both Directions,,20250826,,TRUE
337,TENTERFIELD,Transport for NSW,624,Timburra Road Stopping Bay,,,Open,-29.03603,152.11539,TENTERFIELD,North,117km West of Casino,BRUXNER HIGHWAY,16,440,A,"0000016,0440,A2",Main Carriageway,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
592,BINALONG,Transport for NSW,1494,Binalong Rest Area,,,,-34.70305,148.65447,YASS VALLEY,South,31km from Yass and  35km to Harden,BURLEY GRIFFIN WAY,84,40,A,"0000084,0040,A3",,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
423,PORTLAND,Transport for NSW,1765,Portland Rest Area,,,,-33.34063,150.03628,LITHGOW CITY,West,13.2km from Mudgee turnoff,CASTLEREAGH HIGHWAY,18,1030,A,"0000018,1030,A1",,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
705,BILLINUDGEL,Transport for NSW,3101,Yelgun Rest Area,,,Open,-28.49192,153.52283,BYRON,North,49.0km North of Ballina,PACIFIC HIGHWAY,10,3275,C,"0000010,3275,C1",Physical Seperation,Right,Class 1 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,,TRUE,4,,,,,TRUE,,,,,,Both Directions,,20250826,,TRUE
77,LAKE GEORGE,Transport for NSW,331,Vineyards Rest Area,,,,-34.98814,149.38693,YASS VALLEY,South,45km North of Canberra,FEDERAL HIGHWAY,3,1062,B,"0000003,1062,B1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,Northbound,,20250826,,
235,COFFS HARBOUR,Council,1851,Coffs Harbour Moonee Street Tourist Park,,,Open,-30.2999,153.11099,COFFS HARBOUR,North,110.17km North of Kempsey,GRAFTON STREET,10,2500,A,"0000010,2500,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,3,,,,,,,,,,,Northbound,,20250826,,TRUE
538,HOWARDS GRASS,Transport for NSW,1790,Lions Park Stopping Bay,,,Open,-28.78882,153.30598,LISMORE,North,4.2km North of Lismore,Lismore-Bangalow Road,65,45,A,"0000065,0045,A1",Physical Seperation,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Westbound,,20250826,,
580,COOTAMUNDRA,Council,703,Rotary Park,,,,-34.7025,147.94161,COOTAMUNDRA-GUNDAGAI REGIONAL,South,41km from Junee and 11km to Cootamundra,OLYMPIC HIGHWAY,78,390,A,"0000078,0390,A2",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
280,WARIALDA,Council,1918,Kooligun Nature Walk,,,,-29.5498,150.591,GWYDIR,North,59.3km West of Inverell,GWYDIR HIGHWAY,12,510,A,"0000012,0510,A1",,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Westbound,,20250826,,
724,NERONG,Transport for NSW,124,Browns Flat Rest Area,,,Open,-32.55483,152.1501,MID-COAST,North,76.4km from Newcastle,PACIFIC HIGHWAY,10,1857,C,"0000010,1857,C1",Physical Seperation,Right,Class 3 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,4,,,,,TRUE,,,,,,Both Directions,,20250826,,TRUE
88,TALBINGO,National Parks and Wildlife Service,3120,Black Perry Lookout,,,,-35.59461,148.35626,SNOWY VALLEYS,South,135km from Cooma and 46km to Tumut,SNOWY MOUNTAINS HIGHWAY,4,472,A,"0000004,0472,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
208,MOONBI,Council,1969,Moonbi Park,,,,-31.019,151.07001,TAMWORTH REGIONAL,North,21.860km North of Tamworth,NEW ENGLAND HIGHWAY,9,1014,A,"0000009,1014,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
1,BEWONG,Transport for NSW,348,Bewong Rest Area Northbound,,,,-35.08522,150.53366,SHOALHAVEN,South,26km South of Nowra,PRINCES HIGHWAY,1,1660,A,"0000001,1660,A2",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
663,TOMINGLEY,Private,4536,Tomingley Service Centre,,,Open,-32.57121,148.22179,NARROMINE,West,,CASWELL ST,17,2760,A,"0000017,2760,A3",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
51,BOWNING,Transport for NSW,67,McGarths One Tree Rest Area,,,,-34.77867,148.84143,YASS VALLEY,South,10km from Yass and  91km to Gundagai,HUME HIGHWAY,2,1610,C,"0000002,1610,C2",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
389,GILGANDRA,Council,898,Gilgandra Coo-ee Heritage Centre,,,,-31.72048,148.65726,GILGANDRA,West,Gilgrandra town,CASTLEREAGH ST,17,2950,A,"0000017,2950,A2",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,TRUE,,,,,,Both Directions,,20250826,,
277,LITTLE PLAIN,Transport for NSW,1144,Little Plain Rest Area,,,Open,-29.73597,150.9622,INVERELL,North,15.9km West of Inverell,GWYDIR HIGHWAY,12,450,A,"0000012,0450,A1",Main Carriageway,Left,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
176,WILCANNIA,Transport for NSW,1303,Netallie Hill Rest Area,,,,-31.56864,143.21673,CENTRAL DARLING,West,16.6km West of Wilcannia,BARRIER HIGHWAY,8,300,A,"0000008,0300,A1",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
311,HAY SOUTH,Transport for NSW,238,Mungadal Truck Parking Bay Westbound,,,,-34.51986,144.82052,HAY,South,3km from Hay and 129km to Balranald,STURT HIGHWAY,14,380,A,"0000014,0380,A1",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
615,JINDABYNE,National Parks and Wildlife Service,3244,Lake Jindabyne Stopping Bay Eastbound,,,,-36.41363027,148.6064447,SNOWY MONARO REGIONAL,South,2km West of Jindabyne,KOSCIUSZKO ROAD,286,133,A,"0000286,0133,A1",,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,,,20250826,,
622,CHARLOTTE PASS,National Parks and Wildlife Service,3427,Spencers Creek Eastbound,,,,-36.42925,148.35802,SNOWY MONARO REGIONAL,South,38km West of Jindabyne,KOSCIUSZKO ROAD,286,170,A,"0000286,0170,A1",,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,,,20250826,,
201,GOONOO GOONOO,Transport for NSW,1608,Goonoo Goonoo Rest Area,,,Open,-31.2972,150.90183,TAMWORTH REGIONAL,North,132.3km North of Muswellbrook,NEW ENGLAND HIGHWAY,9,860,A,"0000009,0860,A1",Physical Seperation,Right,Class 4 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
795,MIANDETTA,Transport for NSW,1125,Miandetta Stopping Bay,,,,-31.57059,146.99475,BOGAN,West,109.3km East of Cobar,BARRIER HIGHWAY,8,10,A,"0000008,0010,A3",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
618,WILSONS VALLEY,National Parks and Wildlife Service,3247,Jindabyne Surge Tank Lookout Eastbound,,,,-36.34213,148.58031,SNOWY MONARO REGIONAL,South,13km North of Jindabyne,KOSCIUSZKO ROAD,286,150,A,"0000286,0150,A2",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
157,CUBBA,Transport for NSW,1420,Buckwaroon Creek Stopping Bay,,,,-31.53038,145.46399,COBAR,West,34.1km West of Cobar,BARRIER HIGHWAY,8,100,A,"0000008,0100,A2",,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
616,WILSONS VALLEY,National Parks and Wildlife Service,385,Little Thredbo River Rest Area Westbound,,,,-36.36932,148.58909,SNOWY MONARO REGIONAL,South,9km West of Jindabyne,KOSCIUSZKO ROAD,286,140,A,"0000286,0140,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,TRUE,TRUE,5,,,,,,,,,,,Both Directions,,20250826,,
306,DARLINGTON POINT,Transport for NSW,231,Yarada Rest Area,,,Open,-34.57419,145.79164,MURRUMBIDGEE,South,79km from Narrandera and  95km to Hay,STURT HIGHWAY,14,310,A,"0000014,0310,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
